p,group,t,trial_num,rt,correct,cue,flanker_middle_direction,flanker_type,flanker_location,block_duration,stim_duration,exp_stage,key_press,correct_response,full_screen,focus_shifts
12,control,2,121,496,TRUE,center,left,incongruent,up,496,496,test,37,37,TRUE,0
12,control,2,122,547,TRUE,nocue,left,congruent,down,547,547,test,37,37,TRUE,0
12,control,2,123,442,TRUE,double,left,neutral,up,442,442,test,37,37,TRUE,0
12,control,2,124,417,TRUE,spatial,right,congruent,down,417,417,test,39,39,TRUE,0
12,control,2,125,317,TRUE,spatial,left,congruent,up,317,317,test,37,37,TRUE,0
12,control,2,126,514,TRUE,nocue,left,incongruent,up,514,514,test,37,37,TRUE,0
12,control,2,127,431,TRUE,double,right,congruent,up,431,431,test,39,39,TRUE,0
12,control,2,128,738,TRUE,double,right,incongruent,down,738,738,test,39,39,TRUE,0
12,control,2,129,559,TRUE,nocue,right,incongruent,up,559,559,test,39,39,TRUE,0
12,control,2,130,460,TRUE,spatial,left,incongruent,down,460,460,test,37,37,TRUE,0
12,control,2,131,636,TRUE,double,left,neutral,down,636,636,test,37,37,TRUE,0
12,control,2,132,493,TRUE,center,left,neutral,down,493,493,test,37,37,TRUE,0
12,control,2,133,531,TRUE,spatial,right,incongruent,down,531,531,test,39,39,TRUE,0
12,control,2,134,602,TRUE,nocue,right,congruent,down,602,602,test,39,39,TRUE,0
12,control,2,135,587,TRUE,double,right,neutral,down,587,587,test,39,39,TRUE,0
12,control,2,136,605,TRUE,double,right,neutral,up,605,605,test,39,39,TRUE,0
12,control,2,137,586,TRUE,nocue,right,incongruent,down,586,586,test,39,39,TRUE,0
12,control,2,138,582,TRUE,nocue,left,neutral,down,582,582,test,37,37,TRUE,0
12,control,2,139,524,TRUE,center,left,congruent,up,524,524,test,37,37,TRUE,0
12,control,2,140,484,TRUE,spatial,right,incongruent,up,484,484,test,39,39,TRUE,0
12,control,2,141,561,TRUE,nocue,left,incongruent,down,561,561,test,37,37,TRUE,0
12,control,2,142,571,TRUE,double,left,incongruent,down,571,571,test,37,37,TRUE,0
12,control,2,143,421,TRUE,spatial,left,incongruent,up,421,421,test,37,37,TRUE,0
12,control,2,144,553,TRUE,nocue,right,neutral,up,553,553,test,39,39,TRUE,0
40,mt,1,1,994,TRUE,nocue,left,incongruent,up,994,994,test,37,37,TRUE,0
40,mt,1,2,548,TRUE,double,left,congruent,up,548,548,test,37,37,TRUE,0
40,mt,1,3,728,TRUE,spatial,right,incongruent,down,728,728,test,39,39,TRUE,0
40,mt,1,4,680,TRUE,center,right,congruent,up,680,680,test,39,39,TRUE,0
40,mt,1,5,640,TRUE,center,left,neutral,down,640,640,test,37,37,TRUE,0
40,mt,1,6,610,TRUE,spatial,left,incongruent,down,610,610,test,37,37,TRUE,0
40,mt,1,7,682,TRUE,center,left,congruent,up,682,682,test,37,37,TRUE,0
40,mt,1,8,795,TRUE,nocue,left,neutral,down,795,795,test,37,37,TRUE,0
40,mt,1,9,693,TRUE,center,left,incongruent,down,693,693,test,37,37,TRUE,0
40,mt,1,10,912,TRUE,double,right,neutral,up,912,912,test,39,39,TRUE,0
40,mt,1,11,713,TRUE,nocue,right,neutral,down,713,713,test,39,39,TRUE,0
40,mt,1,12,670,TRUE,double,right,congruent,down,670,670,test,39,39,TRUE,0
40,mt,1,13,783,TRUE,nocue,right,neutral,up,783,783,test,39,39,TRUE,0
40,mt,1,14,595,TRUE,spatial,right,neutral,down,595,595,test,39,39,TRUE,0
40,mt,1,16,739,TRUE,nocue,left,congruent,up,739,739,test,37,37,TRUE,0
40,mt,1,17,1025,TRUE,center,right,neutral,down,1025,1025,test,39,39,TRUE,0
40,mt,1,18,637,TRUE,nocue,right,congruent,down,637,637,test,39,39,TRUE,0
40,mt,1,19,1084,TRUE,center,left,congruent,down,1084,1084,test,37,37,TRUE,0
40,mt,1,20,564,TRUE,center,right,congruent,down,564,564,test,39,39,TRUE,0
40,mt,1,21,727,TRUE,double,left,neutral,up,727,727,test,37,37,TRUE,0
40,mt,1,22,653,TRUE,spatial,left,neutral,up,653,653,test,37,37,TRUE,0
40,mt,1,23,586,TRUE,spatial,right,incongruent,up,586,586,test,39,39,TRUE,0
40,mt,1,24,605,TRUE,nocue,right,incongruent,up,605,605,test,39,39,TRUE,0
40,mt,1,25,497,TRUE,center,right,incongruent,up,497,497,test,39,39,TRUE,0
40,mt,1,26,1033,TRUE,double,left,neutral,down,1033,1033,test,37,37,TRUE,0
40,mt,1,27,597,TRUE,nocue,left,neutral,up,597,597,test,37,37,TRUE,0
40,mt,1,28,564,TRUE,spatial,left,congruent,up,564,564,test,37,37,TRUE,0
40,mt,1,29,674,TRUE,center,right,neutral,up,674,674,test,39,39,TRUE,0
40,mt,1,30,1008,TRUE,double,right,congruent,up,1008,1008,test,39,39,TRUE,0
40,mt,1,31,786,TRUE,nocue,right,congruent,up,786,786,test,39,39,TRUE,0
40,mt,1,32,1008,TRUE,spatial,left,neutral,down,1008,1008,test,37,37,TRUE,0
40,mt,1,33,814,TRUE,double,left,congruent,down,814,814,test,37,37,TRUE,0
40,mt,1,34,893,TRUE,center,right,incongruent,down,893,893,test,39,39,TRUE,0
40,mt,1,35,995,TRUE,spatial,right,congruent,up,995,995,test,39,39,TRUE,0
40,mt,1,36,857,TRUE,nocue,left,incongruent,down,857,857,test,37,37,TRUE,0
40,mt,1,37,662,TRUE,nocue,right,incongruent,down,662,662,test,39,39,TRUE,0
40,mt,1,38,519,TRUE,spatial,right,congruent,down,519,519,test,39,39,TRUE,0
40,mt,1,39,889,TRUE,spatial,left,congruent,down,889,889,test,37,37,TRUE,0
40,mt,1,40,642,TRUE,double,right,incongruent,down,642,642,test,39,39,TRUE,0
40,mt,1,41,1046,TRUE,center,left,neutral,up,1046,1046,test,37,37,TRUE,0
40,mt,1,42,1138,TRUE,double,right,incongruent,up,1138,1138,test,39,39,TRUE,0
40,mt,1,43,937,TRUE,spatial,left,incongruent,up,937,937,test,37,37,TRUE,0
40,mt,1,44,1144,TRUE,double,left,incongruent,down,1144,1144,test,37,37,TRUE,0
40,mt,1,45,654,TRUE,center,left,incongruent,up,654,654,test,37,37,TRUE,0
40,mt,1,46,695,TRUE,nocue,left,congruent,down,695,695,test,37,37,TRUE,0
40,mt,1,47,966,TRUE,spatial,right,neutral,up,966,966,test,39,39,TRUE,0
40,mt,1,48,703,TRUE,double,right,neutral,down,703,703,test,39,39,TRUE,0
40,mt,1,49,576,TRUE,double,right,neutral,down,576,576,test,39,39,TRUE,0
40,mt,1,50,1105,TRUE,nocue,left,congruent,up,1105,1105,test,37,37,TRUE,0
40,mt,1,51,693,TRUE,nocue,left,incongruent,down,693,693,test,37,37,TRUE,0
40,mt,1,52,523,TRUE,double,right,congruent,down,523,523,test,39,39,TRUE,0
40,mt,1,53,587,TRUE,nocue,right,neutral,down,587,587,test,39,39,TRUE,0
40,mt,1,54,721,TRUE,spatial,left,incongruent,down,721,721,test,37,37,TRUE,0
40,mt,1,55,540,TRUE,spatial,left,neutral,down,540,540,test,37,37,TRUE,0
40,mt,1,57,705,TRUE,spatial,left,neutral,up,705,705,test,37,37,TRUE,0
40,mt,1,58,892,TRUE,nocue,right,incongruent,down,892,892,test,39,39,TRUE,0
40,mt,1,59,779,TRUE,center,left,incongruent,down,779,779,test,37,37,TRUE,0
40,mt,1,60,660,TRUE,nocue,left,congruent,down,660,660,test,37,37,TRUE,0
40,mt,1,61,835,TRUE,double,right,congruent,up,835,835,test,39,39,TRUE,0
40,mt,1,62,476,TRUE,spatial,right,congruent,down,476,476,test,39,39,TRUE,0
40,mt,1,63,936,TRUE,center,left,neutral,down,936,936,test,37,37,TRUE,0
40,mt,1,64,990,TRUE,center,left,congruent,up,990,990,test,37,37,TRUE,0
40,mt,1,65,1063,TRUE,center,right,congruent,down,1063,1063,test,39,39,TRUE,0
40,mt,1,66,973,TRUE,center,left,neutral,up,973,973,test,37,37,TRUE,0
40,mt,1,67,777,TRUE,spatial,left,congruent,up,777,777,test,37,37,TRUE,0
40,mt,1,68,998,TRUE,center,right,incongruent,up,998,998,test,39,39,TRUE,0
40,mt,1,69,969,TRUE,spatial,right,incongruent,up,969,969,test,39,39,TRUE,0
40,mt,1,70,1012,TRUE,center,left,congruent,down,1012,1012,test,37,37,TRUE,0
40,mt,1,71,502,TRUE,spatial,left,incongruent,up,502,502,test,37,37,TRUE,0
40,mt,1,73,512,TRUE,center,right,neutral,up,512,512,test,39,39,TRUE,0
40,mt,1,74,769,TRUE,nocue,right,congruent,down,769,769,test,39,39,TRUE,0
40,mt,1,75,939,TRUE,double,left,congruent,down,939,939,test,37,37,TRUE,0
40,mt,1,76,534,TRUE,double,left,neutral,down,534,534,test,37,37,TRUE,0
40,mt,1,77,684,TRUE,double,left,congruent,up,684,684,test,37,37,TRUE,0
40,mt,1,78,474,TRUE,double,right,neutral,up,474,474,test,39,39,TRUE,0
40,mt,1,79,890,TRUE,spatial,left,congruent,down,890,890,test,37,37,TRUE,0
40,mt,1,80,491,TRUE,double,left,neutral,up,491,491,test,37,37,TRUE,0
40,mt,1,81,781,TRUE,nocue,right,incongruent,up,781,781,test,39,39,TRUE,0
40,mt,1,82,612,TRUE,double,right,incongruent,down,612,612,test,39,39,TRUE,0
40,mt,1,83,551,TRUE,nocue,left,neutral,up,551,551,test,37,37,TRUE,0
40,mt,1,84,663,TRUE,spatial,right,neutral,up,663,663,test,39,39,TRUE,0
40,mt,1,85,543,TRUE,double,left,incongruent,up,543,543,test,37,37,TRUE,0
40,mt,1,86,486,TRUE,center,right,congruent,up,486,486,test,39,39,TRUE,0
40,mt,1,87,1218,TRUE,spatial,right,congruent,up,1218,1218,test,39,39,TRUE,0
40,mt,1,88,447,TRUE,spatial,right,neutral,down,447,447,test,39,39,TRUE,0
40,mt,1,89,865,TRUE,double,left,incongruent,down,865,865,test,37,37,TRUE,0
40,mt,1,90,687,TRUE,nocue,left,incongruent,up,687,687,test,37,37,TRUE,0
40,mt,1,91,553,TRUE,center,left,incongruent,up,553,553,test,37,37,TRUE,0
40,mt,1,92,521,TRUE,nocue,left,neutral,down,521,521,test,37,37,TRUE,0
40,mt,1,93,626,TRUE,nocue,right,congruent,up,626,626,test,39,39,TRUE,0
40,mt,1,94,688,TRUE,double,right,incongruent,up,688,688,test,39,39,TRUE,0
40,mt,1,95,595,TRUE,center,right,incongruent,down,595,595,test,39,39,TRUE,0
40,mt,1,96,677,TRUE,spatial,right,incongruent,down,677,677,test,39,39,TRUE,0
40,mt,1,97,967,TRUE,nocue,right,incongruent,up,967,967,test,39,39,TRUE,0
40,mt,1,98,543,TRUE,center,right,neutral,down,543,543,test,39,39,TRUE,0
40,mt,1,99,474,TRUE,spatial,left,neutral,up,474,474,test,37,37,TRUE,0
40,mt,1,100,720,TRUE,double,left,incongruent,down,720,720,test,37,37,TRUE,0
40,mt,1,101,623,TRUE,center,left,congruent,down,623,623,test,37,37,TRUE,0
40,mt,1,102,726,TRUE,center,right,neutral,up,726,726,test,39,39,TRUE,0
40,mt,1,104,857,TRUE,nocue,right,congruent,up,857,857,test,39,39,TRUE,0
40,mt,1,105,501,TRUE,spatial,left,congruent,down,501,501,test,37,37,TRUE,0
40,mt,1,106,591,TRUE,nocue,left,neutral,down,591,591,test,37,37,TRUE,0
40,mt,1,107,713,TRUE,center,right,incongruent,up,713,713,test,39,39,TRUE,0
40,mt,1,108,888,TRUE,center,left,neutral,down,888,888,test,37,37,TRUE,0
40,mt,1,109,855,TRUE,nocue,left,incongruent,down,855,855,test,37,37,TRUE,0
40,mt,1,110,671,TRUE,spatial,left,incongruent,up,671,671,test,37,37,TRUE,0
40,mt,1,111,732,TRUE,double,right,neutral,up,732,732,test,39,39,TRUE,0
40,mt,1,112,962,TRUE,center,right,incongruent,down,962,962,test,39,39,TRUE,0
40,mt,1,113,564,TRUE,center,right,congruent,down,564,564,test,39,39,TRUE,0
40,mt,1,115,1138,TRUE,nocue,left,congruent,down,1138,1138,test,37,37,TRUE,0
40,mt,1,116,622,TRUE,nocue,right,neutral,up,622,622,test,39,39,TRUE,0
40,mt,1,117,611,TRUE,double,left,congruent,down,611,611,test,37,37,TRUE,0
40,mt,1,118,650,TRUE,center,left,incongruent,up,650,650,test,37,37,TRUE,0
40,mt,1,119,638,TRUE,center,left,incongruent,down,638,638,test,37,37,TRUE,0
40,mt,1,120,921,TRUE,nocue,right,congruent,down,921,921,test,39,39,TRUE,0
40,mt,1,121,525,TRUE,double,right,incongruent,down,525,525,test,39,39,TRUE,0
40,mt,1,122,667,TRUE,center,left,congruent,up,667,667,test,37,37,TRUE,0
40,mt,1,123,513,TRUE,double,left,congruent,up,513,513,test,37,37,TRUE,0
40,mt,1,124,746,TRUE,nocue,left,congruent,up,746,746,test,37,37,TRUE,0
40,mt,1,125,639,TRUE,spatial,left,congruent,up,639,639,test,37,37,TRUE,0
40,mt,1,126,1062,TRUE,spatial,right,incongruent,down,1062,1062,test,39,39,TRUE,0
40,mt,1,127,694,TRUE,double,right,congruent,down,694,694,test,39,39,TRUE,0
40,mt,1,128,706,TRUE,spatial,left,incongruent,down,706,706,test,37,37,TRUE,0
40,mt,1,129,648,TRUE,center,right,congruent,up,648,648,test,39,39,TRUE,0
40,mt,1,130,800,TRUE,double,right,incongruent,up,800,800,test,39,39,TRUE,0
40,mt,1,131,771,TRUE,double,left,neutral,up,771,771,test,37,37,TRUE,0
40,mt,1,132,613,TRUE,nocue,right,incongruent,down,613,613,test,39,39,TRUE,0
40,mt,1,133,467,TRUE,spatial,right,congruent,down,467,467,test,39,39,TRUE,0
40,mt,1,134,533,TRUE,double,right,neutral,down,533,533,test,39,39,TRUE,0
40,mt,1,135,499,TRUE,spatial,right,congruent,up,499,499,test,39,39,TRUE,0
40,mt,1,136,426,TRUE,spatial,right,incongruent,up,426,426,test,39,39,TRUE,0
40,mt,1,137,600,TRUE,double,right,congruent,up,600,600,test,39,39,TRUE,0
40,mt,1,138,502,TRUE,nocue,right,neutral,down,502,502,test,39,39,TRUE,0
40,mt,1,139,457,TRUE,spatial,left,neutral,down,457,457,test,37,37,TRUE,0
40,mt,1,140,665,TRUE,double,left,neutral,down,665,665,test,37,37,TRUE,0
40,mt,1,141,1053,TRUE,double,left,incongruent,up,1053,1053,test,37,37,TRUE,0
40,mt,1,142,742,TRUE,center,left,neutral,up,742,742,test,37,37,TRUE,0
40,mt,1,143,530,TRUE,spatial,right,neutral,down,530,530,test,39,39,TRUE,0
40,mt,1,144,1167,TRUE,spatial,right,neutral,up,1167,1167,test,39,39,TRUE,0
40,mt,2,1,605,TRUE,nocue,left,congruent,up,605,605,test,37,37,TRUE,0
40,mt,2,2,676,TRUE,double,right,congruent,down,676,676,test,39,39,TRUE,0
40,mt,2,3,667,TRUE,double,right,incongruent,up,667,667,test,39,39,TRUE,0
40,mt,2,4,534,TRUE,double,right,congruent,up,534,534,test,39,39,TRUE,0
40,mt,2,5,508,TRUE,spatial,right,incongruent,down,508,508,test,39,39,TRUE,0
40,mt,2,6,733,TRUE,center,right,incongruent,down,733,733,test,39,39,TRUE,0
40,mt,2,7,526,TRUE,nocue,right,congruent,up,526,526,test,39,39,TRUE,0
40,mt,2,8,643,TRUE,double,left,incongruent,up,643,643,test,37,37,TRUE,0
40,mt,2,9,637,TRUE,double,left,neutral,up,637,637,test,37,37,TRUE,0
40,mt,2,10,756,TRUE,double,right,incongruent,down,756,756,test,39,39,TRUE,0
40,mt,2,11,676,TRUE,nocue,left,incongruent,down,676,676,test,37,37,TRUE,0
40,mt,2,12,580,TRUE,nocue,left,neutral,down,580,580,test,37,37,TRUE,0
40,mt,2,13,601,TRUE,center,left,congruent,down,601,601,test,37,37,TRUE,0
40,mt,2,14,799,TRUE,double,right,neutral,down,799,799,test,39,39,TRUE,0
40,mt,2,15,629,TRUE,nocue,right,congruent,down,629,629,test,39,39,TRUE,0
40,mt,2,16,512,TRUE,nocue,right,neutral,down,512,512,test,39,39,TRUE,0
40,mt,2,17,502,TRUE,center,right,neutral,down,502,502,test,39,39,TRUE,0
40,mt,2,18,521,TRUE,nocue,right,incongruent,down,521,521,test,39,39,TRUE,0
40,mt,2,19,551,TRUE,spatial,left,incongruent,down,551,551,test,37,37,TRUE,0
40,mt,2,20,656,TRUE,spatial,left,incongruent,up,656,656,test,37,37,TRUE,0
40,mt,2,21,633,TRUE,nocue,left,incongruent,up,633,633,test,37,37,TRUE,0
40,mt,2,22,691,TRUE,spatial,left,neutral,up,691,691,test,37,37,TRUE,0
40,mt,2,23,849,TRUE,double,left,incongruent,down,849,849,test,37,37,TRUE,0
40,mt,2,24,607,TRUE,center,right,incongruent,up,607,607,test,39,39,TRUE,0
40,mt,2,25,468,TRUE,spatial,left,neutral,down,468,468,test,37,37,TRUE,0
40,mt,2,26,650,TRUE,spatial,left,congruent,down,650,650,test,37,37,TRUE,0
40,mt,2,27,614,TRUE,double,right,neutral,up,614,614,test,39,39,TRUE,0
40,mt,2,28,603,TRUE,nocue,right,incongruent,up,603,603,test,39,39,TRUE,0
40,mt,2,29,463,TRUE,spatial,right,congruent,up,463,463,test,39,39,TRUE,0
40,mt,2,30,592,TRUE,nocue,left,neutral,up,592,592,test,37,37,TRUE,0
40,mt,2,31,536,TRUE,center,right,congruent,down,536,536,test,39,39,TRUE,0
40,mt,2,32,484,TRUE,spatial,right,congruent,down,484,484,test,39,39,TRUE,0
40,mt,2,33,460,TRUE,spatial,right,incongruent,up,460,460,test,39,39,TRUE,0
40,mt,2,34,684,TRUE,center,left,incongruent,down,684,684,test,37,37,TRUE,0
40,mt,2,35,600,TRUE,center,right,neutral,up,600,600,test,39,39,TRUE,0
40,mt,2,36,459,TRUE,spatial,right,neutral,down,459,459,test,39,39,TRUE,0
40,mt,2,37,649,TRUE,center,left,congruent,up,649,649,test,37,37,TRUE,0
40,mt,2,38,583,TRUE,double,left,congruent,down,583,583,test,37,37,TRUE,0
40,mt,2,39,550,TRUE,center,left,incongruent,up,550,550,test,37,37,TRUE,0
40,mt,2,40,617,TRUE,center,right,congruent,up,617,617,test,39,39,TRUE,0
40,mt,2,41,623,TRUE,double,left,congruent,up,623,623,test,37,37,TRUE,0
40,mt,2,42,543,TRUE,nocue,right,neutral,up,543,543,test,39,39,TRUE,0
40,mt,2,43,517,TRUE,spatial,right,neutral,up,517,517,test,39,39,TRUE,0
40,mt,2,44,676,TRUE,center,left,neutral,down,676,676,test,37,37,TRUE,0
40,mt,2,45,607,TRUE,center,left,neutral,up,607,607,test,37,37,TRUE,0
40,mt,2,46,508,TRUE,spatial,left,congruent,up,508,508,test,37,37,TRUE,0
40,mt,2,47,571,TRUE,nocue,left,congruent,down,571,571,test,37,37,TRUE,0
40,mt,2,48,454,TRUE,double,left,neutral,down,454,454,test,37,37,TRUE,0
40,mt,2,49,604,TRUE,center,left,neutral,up,604,604,test,37,37,TRUE,0
40,mt,2,50,526,TRUE,center,left,neutral,down,526,526,test,37,37,TRUE,0
40,mt,2,51,616,TRUE,nocue,right,congruent,down,616,616,test,39,39,TRUE,0
40,mt,2,52,525,TRUE,spatial,left,congruent,down,525,525,test,37,37,TRUE,0
40,mt,2,53,533,TRUE,nocue,right,incongruent,down,533,533,test,39,39,TRUE,0
40,mt,2,54,769,TRUE,center,right,incongruent,down,769,769,test,39,39,TRUE,0
40,mt,2,55,565,TRUE,double,left,incongruent,down,565,565,test,37,37,TRUE,0
40,mt,2,56,633,TRUE,center,left,congruent,down,633,633,test,37,37,TRUE,0
40,mt,2,57,556,TRUE,nocue,right,neutral,up,556,556,test,39,39,TRUE,0
40,mt,2,58,473,TRUE,spatial,left,congruent,up,473,473,test,37,37,TRUE,0
40,mt,2,59,578,TRUE,spatial,right,incongruent,down,578,578,test,39,39,TRUE,0
40,mt,2,60,541,TRUE,nocue,right,incongruent,up,541,541,test,39,39,TRUE,0
40,mt,2,61,697,TRUE,double,right,congruent,down,697,697,test,39,39,TRUE,0
40,mt,2,62,686,TRUE,nocue,right,congruent,up,686,686,test,39,39,TRUE,0
40,mt,2,63,594,TRUE,spatial,right,congruent,up,594,594,test,39,39,TRUE,0
40,mt,2,64,429,TRUE,double,left,congruent,up,429,429,test,37,37,TRUE,0
40,mt,2,65,500,TRUE,spatial,left,incongruent,up,500,500,test,37,37,TRUE,0
40,mt,2,66,595,TRUE,double,right,incongruent,down,595,595,test,39,39,TRUE,0
40,mt,2,67,730,TRUE,nocue,left,congruent,down,730,730,test,37,37,TRUE,0
40,mt,2,68,532,TRUE,nocue,left,neutral,up,532,532,test,37,37,TRUE,0
40,mt,2,69,491,TRUE,center,left,incongruent,up,491,491,test,37,37,TRUE,0
40,mt,2,70,693,TRUE,double,right,congruent,up,693,693,test,39,39,TRUE,0
40,mt,2,72,603,TRUE,double,left,neutral,down,603,603,test,37,37,TRUE,0
40,mt,2,73,645,TRUE,center,left,incongruent,down,645,645,test,37,37,TRUE,0
40,mt,2,74,804,TRUE,nocue,left,incongruent,up,804,804,test,37,37,TRUE,0
40,mt,2,75,692,TRUE,spatial,left,incongruent,down,692,692,test,37,37,TRUE,0
40,mt,2,76,647,TRUE,nocue,left,congruent,up,647,647,test,37,37,TRUE,0
40,mt,2,77,560,TRUE,spatial,right,incongruent,up,560,560,test,39,39,TRUE,0
40,mt,2,78,605,TRUE,double,left,incongruent,up,605,605,test,37,37,TRUE,0
40,mt,2,79,613,TRUE,center,right,congruent,up,613,613,test,39,39,TRUE,0
40,mt,2,80,853,TRUE,nocue,right,neutral,down,853,853,test,39,39,TRUE,0
40,mt,2,81,719,TRUE,double,right,incongruent,up,719,719,test,39,39,TRUE,0
40,mt,2,82,701,TRUE,center,right,incongruent,up,701,701,test,39,39,TRUE,0
40,mt,2,83,530,TRUE,double,left,congruent,down,530,530,test,37,37,TRUE,0
40,mt,2,84,648,TRUE,double,right,neutral,up,648,648,test,39,39,TRUE,0
40,mt,2,85,525,TRUE,center,right,neutral,up,525,525,test,39,39,TRUE,0
40,mt,2,86,608,TRUE,nocue,left,neutral,down,608,608,test,37,37,TRUE,0
40,mt,2,87,632,TRUE,spatial,right,neutral,down,632,632,test,39,39,TRUE,0
40,mt,2,88,808,TRUE,center,left,congruent,up,808,808,test,37,37,TRUE,0
40,mt,2,89,591,TRUE,spatial,left,neutral,down,591,591,test,37,37,TRUE,0
40,mt,2,90,651,TRUE,spatial,right,congruent,down,651,651,test,39,39,TRUE,0
40,mt,2,91,687,TRUE,double,left,neutral,up,687,687,test,37,37,TRUE,0
40,mt,2,92,610,TRUE,center,right,congruent,down,610,610,test,39,39,TRUE,0
40,mt,2,93,623,TRUE,spatial,right,neutral,up,623,623,test,39,39,TRUE,0
40,mt,2,94,939,TRUE,double,right,neutral,down,939,939,test,39,39,TRUE,0
40,mt,2,95,512,TRUE,spatial,left,neutral,up,512,512,test,37,37,TRUE,0
40,mt,2,96,744,TRUE,nocue,left,incongruent,down,744,744,test,37,37,TRUE,0
40,mt,2,97,775,TRUE,nocue,left,neutral,up,775,775,test,37,37,TRUE,0
40,mt,2,98,635,TRUE,center,left,incongruent,up,635,635,test,37,37,TRUE,0
40,mt,2,99,524,TRUE,spatial,right,neutral,up,524,524,test,39,39,TRUE,0
40,mt,2,100,998,TRUE,nocue,left,congruent,up,998,998,test,37,37,TRUE,0
40,mt,2,101,745,TRUE,spatial,right,incongruent,down,745,745,test,39,39,TRUE,0
40,mt,2,102,728,TRUE,double,left,incongruent,up,728,728,test,37,37,TRUE,0
40,mt,2,103,664,TRUE,spatial,right,incongruent,up,664,664,test,39,39,TRUE,0
40,mt,2,104,550,TRUE,double,right,congruent,up,550,550,test,39,39,TRUE,0
40,mt,2,106,841,TRUE,nocue,right,incongruent,down,841,841,test,39,39,TRUE,0
40,mt,2,107,691,TRUE,center,right,congruent,down,691,691,test,39,39,TRUE,0
40,mt,2,108,646,TRUE,spatial,left,neutral,down,646,646,test,37,37,TRUE,0
40,mt,2,109,674,TRUE,double,left,congruent,down,674,674,test,37,37,TRUE,0
40,mt,2,110,638,TRUE,nocue,right,neutral,down,638,638,test,39,39,TRUE,0
40,mt,2,111,732,TRUE,nocue,right,congruent,up,732,732,test,39,39,TRUE,0
40,mt,2,112,676,TRUE,center,left,congruent,up,676,676,test,37,37,TRUE,0
40,mt,2,113,545,TRUE,spatial,right,neutral,down,545,545,test,39,39,TRUE,0
40,mt,2,114,640,TRUE,center,right,neutral,down,640,640,test,39,39,TRUE,0
40,mt,2,115,630,TRUE,spatial,right,congruent,down,630,630,test,39,39,TRUE,0
40,mt,2,116,703,TRUE,center,left,congruent,down,703,703,test,37,37,TRUE,0
40,mt,2,117,910,TRUE,double,right,incongruent,up,910,910,test,39,39,TRUE,0
40,mt,2,118,672,TRUE,center,left,neutral,up,672,672,test,37,37,TRUE,0
