study,p,group,t,trial_num,rt,block_duration,stim_duration,correct,correct_response,flanker_middle_direction,flanker_type,flanker_location,cue
3,s3p27,control,1,10,778,778,778,true,39,right,neutral,down,spatial
3,s3p27,control,1,11,685,685,685,true,37,left,neutral,down,double
3,s3p27,control,1,12,811,811,811,true,37,left,neutral,down,nocue
3,s3p27,control,1,13,696,696,696,true,37,left,incongruent,down,nocue
3,s3p27,control,1,14,645,645,645,true,39,right,congruent,up,spatial
3,s3p27,control,1,15,575,575,575,true,39,right,incongruent,up,double
3,s3p27,control,1,16,612,612,612,true,37,left,incongruent,up,spatial
3,s3p27,control,1,17,740,740,740,true,37,left,incongruent,up,center
3,s3p27,control,1,18,608,608,608,true,39,right,congruent,up,double
3,s3p27,control,1,19,714,714,714,true,39,right,neutral,down,nocue
3,s3p27,control,1,20,602,602,602,true,39,right,incongruent,up,spatial
3,s3p27,control,1,21,671,671,671,true,39,right,congruent,down,nocue
3,s3p27,control,1,22,633,633,633,true,37,left,incongruent,down,double
3,s3p27,control,1,23,822,822,822,true,39,right,incongruent,down,nocue
3,s3p27,control,1,24,674,674,674,true,37,left,congruent,down,nocue
3,s3p27,control,1,25,549,549,549,true,39,right,neutral,down,center
3,s3p27,control,1,26,504,504,504,true,39,right,neutral,up,double
3,s3p27,control,1,27,516,516,516,true,39,right,congruent,down,center
3,s3p27,control,1,28,528,528,528,true,39,right,incongruent,down,spatial
3,s3p27,control,1,29,919,919,919,true,37,left,congruent,up,center
3,s3p27,control,1,30,538,538,538,true,37,left,incongruent,up,double
3,s3p27,control,1,31,422,422,422,true,37,left,congruent,up,spatial
3,s3p27,control,1,32,643,643,643,true,37,left,incongruent,down,center
3,s3p27,control,1,33,792,792,792,true,39,right,neutral,up,nocue
3,s3p27,control,1,34,578,578,578,true,37,left,neutral,up,nocue
3,s3p27,control,1,35,740,740,740,true,37,left,incongruent,down,spatial
3,s3p27,control,1,36,577,577,577,true,39,right,congruent,down,double
3,s3p27,control,1,37,502,502,502,true,37,left,congruent,down,center
3,s3p27,control,1,38,707,707,707,true,39,right,congruent,up,nocue
3,s3p27,control,1,40,584,584,584,true,39,right,neutral,up,spatial
3,s3p27,control,1,41,635,635,635,true,37,left,neutral,down,spatial
3,s3p27,control,1,42,527,527,527,true,39,right,congruent,up,center
3,s3p27,control,1,43,726,726,726,true,39,right,incongruent,up,nocue
3,s3p27,control,1,44,581,581,581,true,39,right,neutral,down,double
3,s3p27,control,1,45,732,732,732,true,37,left,congruent,up,nocue
3,s3p27,control,1,46,653,653,653,true,39,right,neutral,up,center
3,s3p27,control,1,47,586,586,586,true,37,left,congruent,up,double
3,s3p27,control,1,48,619,619,619,true,37,left,congruent,down,double
3,s3p27,control,1,49,918,918,918,true,39,right,incongruent,down,center
3,s3p27,control,1,50,546,546,546,true,37,left,neutral,down,nocue
3,s3p27,control,1,51,533,533,533,true,37,left,congruent,down,center
3,s3p27,control,1,52,773,773,773,true,39,right,neutral,down,nocue
3,s3p27,control,1,53,649,649,649,true,37,left,neutral,down,spatial
3,s3p27,control,1,54,505,505,505,true,37,left,neutral,up,spatial
3,s3p27,control,1,55,647,647,647,true,39,right,neutral,down,double
3,s3p27,control,1,56,806,806,806,true,37,left,incongruent,down,spatial
3,s3p27,control,1,57,450,450,450,true,39,right,neutral,up,double
3,s3p27,control,1,58,801,801,801,true,39,right,incongruent,down,spatial
3,s3p27,control,1,59,525,525,525,true,37,left,neutral,up,double
3,s3p27,control,1,60,561,561,561,true,39,right,congruent,down,spatial
3,s3p27,control,1,61,626,626,626,true,39,right,congruent,up,center
3,s3p27,control,1,62,831,831,831,true,39,right,neutral,down,center
3,s3p27,control,1,63,441,441,441,true,39,right,congruent,down,double
3,s3p27,control,1,64,577,577,577,true,37,left,congruent,down,double
3,s3p27,control,1,65,816,816,816,true,37,left,incongruent,down,center
3,s3p27,control,1,67,464,464,464,true,39,right,congruent,up,spatial
3,s3p27,control,1,68,685,685,685,true,37,left,congruent,up,spatial
3,s3p27,control,1,69,732,732,732,true,37,left,incongruent,up,double
3,s3p27,control,1,70,554,554,554,true,37,left,neutral,up,center
3,s3p27,control,1,71,514,514,514,true,39,right,neutral,up,center
3,s3p27,control,1,72,642,642,642,true,37,left,congruent,down,spatial
3,s3p27,control,1,73,732,732,732,true,37,left,incongruent,up,center
3,s3p27,control,1,74,708,708,708,true,39,right,neutral,down,spatial
3,s3p27,control,1,75,385,385,385,true,39,right,neutral,up,spatial
3,s3p27,control,1,76,739,739,739,true,37,left,incongruent,up,nocue
3,s3p27,control,1,77,666,666,666,true,37,left,neutral,down,double
3,s3p27,control,1,78,376,376,376,true,37,left,congruent,up,double
3,s3p27,control,1,79,834,834,834,true,39,right,incongruent,up,spatial
3,s3p27,control,1,80,694,694,694,true,37,left,incongruent,down,double
3,s3p27,control,1,81,972,972,972,true,39,right,incongruent,up,nocue
3,s3p27,control,1,82,770,770,770,true,39,right,congruent,down,nocue
3,s3p27,control,1,83,1042,1042,1042,true,39,right,incongruent,up,center
3,s3p27,control,1,84,616,616,616,true,39,right,congruent,up,nocue
3,s3p27,control,1,85,575,575,575,true,37,left,incongruent,up,spatial
3,s3p27,control,1,86,753,753,753,true,37,left,neutral,up,nocue
3,s3p27,control,1,87,574,574,574,true,39,right,incongruent,up,double
3,s3p27,control,1,88,802,802,802,true,37,left,congruent,down,nocue
3,s3p27,control,1,89,660,660,660,true,37,left,congruent,up,nocue
3,s3p27,control,1,90,770,770,770,true,37,left,congruent,up,center
3,s3p27,control,1,91,793,793,793,true,37,left,incongruent,down,nocue
3,s3p27,control,1,92,663,663,663,true,39,right,incongruent,down,double
3,s3p27,control,1,93,693,693,693,true,39,right,neutral,up,nocue
3,s3p27,control,1,94,486,486,486,true,39,right,congruent,up,double
3,s3p27,control,1,95,730,730,730,true,37,left,neutral,down,center
3,s3p27,control,1,96,489,489,489,true,39,right,congruent,down,center
3,s3p27,control,1,97,546,546,546,true,37,left,incongruent,up,double
3,s3p27,control,1,98,680,680,680,true,39,right,neutral,down,center
3,s3p27,control,1,99,527,527,527,true,39,right,neutral,down,nocue
3,s3p27,control,1,100,473,473,473,true,39,right,congruent,up,center
3,s3p27,control,1,101,613,613,613,true,37,left,neutral,down,nocue
3,s3p27,control,1,102,548,548,548,true,39,right,congruent,down,double
3,s3p27,control,1,103,457,457,457,true,39,right,congruent,down,spatial
3,s3p27,control,1,105,646,646,646,true,39,right,incongruent,up,double
3,s3p27,control,1,106,485,485,485,true,37,left,neutral,up,spatial
3,s3p27,control,1,107,524,524,524,true,37,left,incongruent,up,spatial
3,s3p27,control,1,108,908,908,908,true,39,right,incongruent,down,double
3,s3p27,control,1,109,606,606,606,true,39,right,neutral,down,spatial
3,s3p27,control,1,110,731,731,731,true,37,left,incongruent,up,center
3,s3p27,control,1,112,622,622,622,true,37,left,neutral,up,nocue
3,s3p27,control,1,113,690,690,690,true,39,right,congruent,down,center
3,s3p27,control,1,114,601,601,601,true,39,right,congruent,up,nocue
3,s3p27,control,1,115,676,676,676,true,37,left,incongruent,down,nocue
3,s3p27,control,1,116,512,512,512,true,37,left,congruent,up,center
3,s3p27,control,1,117,759,759,759,true,39,right,incongruent,down,nocue
3,s3p27,control,1,118,484,484,484,true,39,right,incongruent,up,nocue
3,s3p27,control,1,119,615,615,615,true,39,right,incongruent,up,spatial
3,s3p27,control,1,120,1153,1153,1153,true,39,right,incongruent,down,center
3,s3p27,control,1,121,713,713,713,true,37,left,incongruent,up,nocue
3,s3p27,control,1,122,587,587,587,true,37,left,congruent,down,double
3,s3p27,control,1,123,582,582,582,true,39,right,incongruent,down,spatial
3,s3p27,control,1,124,973,973,973,true,37,left,incongruent,down,center
3,s3p27,control,1,125,541,541,541,true,39,right,neutral,down,double
3,s3p27,control,1,126,591,591,591,true,37,left,neutral,down,double
3,s3p27,control,1,128,641,641,641,true,39,right,congruent,up,spatial
3,s3p27,control,1,129,558,558,558,true,39,right,neutral,up,double
3,s3p27,control,1,130,648,648,648,true,37,left,neutral,up,center
3,s3p27,control,1,131,394,394,394,true,39,right,neutral,up,spatial
3,s3p27,control,1,132,460,460,460,true,37,left,neutral,up,double
3,s3p27,control,1,133,545,545,545,true,37,left,congruent,down,center
3,s3p27,control,1,134,610,610,610,true,39,right,congruent,up,double
3,s3p27,control,1,135,434,434,434,true,37,left,congruent,up,spatial
3,s3p27,control,1,137,639,639,639,true,37,left,neutral,down,spatial
3,s3p27,control,1,138,686,686,686,true,39,right,congruent,down,nocue
3,s3p27,control,1,139,551,551,551,true,37,left,congruent,down,spatial
3,s3p27,control,1,140,833,833,833,true,37,left,incongruent,down,double
3,s3p27,control,1,141,569,569,569,true,39,right,neutral,up,center
3,s3p27,control,1,142,699,699,699,true,37,left,congruent,up,nocue
3,s3p27,control,1,143,850,850,850,true,39,right,neutral,up,nocue
3,s3p27,control,1,144,481,481,481,true,37,left,congruent,up,double
3,s3p28,meditation,1,1,762,762,762,true,37,left,incongruent,up,double
3,s3p28,meditation,1,2,973,973,973,true,37,left,neutral,down,nocue
3,s3p28,meditation,1,3,650,650,650,true,39,right,incongruent,up,center
3,s3p28,meditation,1,4,702,702,702,true,37,left,incongruent,down,double
3,s3p28,meditation,1,5,762,762,762,true,37,left,congruent,down,nocue
3,s3p28,meditation,1,6,780,780,780,true,37,left,congruent,up,center
3,s3p28,meditation,1,7,622,622,622,true,39,right,incongruent,down,double
3,s3p28,meditation,1,8,677,677,677,true,37,left,incongruent,up,spatial
3,s3p28,meditation,1,9,748,748,748,true,37,left,neutral,down,center
3,s3p28,meditation,1,10,666,666,666,true,39,right,incongruent,up,spatial
3,s3p28,meditation,1,11,697,697,697,true,39,right,neutral,up,spatial
3,s3p28,meditation,1,12,603,603,603,true,39,right,congruent,up,center
3,s3p28,meditation,1,13,586,586,586,true,37,left,neutral,down,spatial
3,s3p28,meditation,1,14,575,575,575,true,37,left,congruent,down,spatial
3,s3p28,meditation,1,15,537,537,537,true,37,left,neutral,up,spatial
3,s3p28,meditation,1,16,509,509,509,true,39,right,congruent,up,spatial
3,s3p28,meditation,1,17,621,621,621,true,39,right,neutral,up,nocue
3,s3p28,meditation,1,18,594,594,594,true,37,left,congruent,down,center
3,s3p28,meditation,1,19,525,525,525,true,39,right,congruent,down,double
3,s3p28,meditation,1,20,628,628,628,true,37,left,neutral,up,nocue
3,s3p28,meditation,1,21,561,561,561,true,39,right,neutral,down,spatial
3,s3p28,meditation,1,22,552,552,552,true,39,right,neutral,down,nocue
3,s3p28,meditation,1,23,621,621,621,true,39,right,neutral,down,center
3,s3p28,meditation,1,24,564,564,564,true,39,right,neutral,up,double
3,s3p28,meditation,1,26,780,780,780,true,37,left,neutral,up,double
3,s3p28,meditation,1,28,933,933,933,true,39,right,congruent,down,nocue
3,s3p28,meditation,1,30,673,673,673,true,39,right,congruent,up,nocue
3,s3p28,meditation,1,31,712,712,712,true,39,right,incongruent,down,center
3,s3p28,meditation,1,32,854,854,854,true,37,left,congruent,up,nocue
3,s3p28,meditation,1,33,551,551,551,true,39,right,incongruent,up,nocue
3,s3p28,meditation,1,34,713,713,713,true,37,left,incongruent,up,nocue
3,s3p28,meditation,1,35,683,683,683,true,39,right,incongruent,up,double
3,s3p28,meditation,1,36,698,698,698,true,37,left,incongruent,down,center
3,s3p28,meditation,1,37,737,737,737,true,37,left,incongruent,down,spatial
3,s3p28,meditation,1,38,628,628,628,true,39,right,congruent,down,center
3,s3p28,meditation,1,39,654,654,654,true,37,left,neutral,up,center
3,s3p28,meditation,1,40,597,597,597,true,37,left,congruent,down,double
3,s3p28,meditation,1,41,503,503,503,true,39,right,neutral,up,center
3,s3p28,meditation,1,42,552,552,552,true,39,right,congruent,up,double
3,s3p28,meditation,1,43,712,712,712,true,37,left,congruent,up,spatial
3,s3p28,meditation,1,44,551,551,551,true,39,right,incongruent,down,spatial
3,s3p28,meditation,1,45,530,530,530,true,39,right,congruent,down,spatial
3,s3p28,meditation,1,46,668,668,668,true,37,left,neutral,down,double
3,s3p28,meditation,1,47,668,668,668,true,37,left,congruent,up,double
3,s3p28,meditation,1,48,636,636,636,true,39,right,neutral,down,double
3,s3p28,meditation,1,49,598,598,598,true,39,right,incongruent,down,double
3,s3p28,meditation,1,50,627,627,627,true,37,left,congruent,up,spatial
3,s3p28,meditation,1,51,778,778,778,true,37,left,congruent,up,nocue
3,s3p28,meditation,1,52,619,619,619,true,39,right,incongruent,down,center
3,s3p28,meditation,1,53,692,692,692,true,39,right,incongruent,down,nocue
3,s3p28,meditation,1,54,472,472,472,true,39,right,congruent,down,double
3,s3p28,meditation,1,55,598,598,598,true,37,left,congruent,up,double
3,s3p28,meditation,1,56,820,820,820,true,37,left,congruent,down,nocue
3,s3p28,meditation,1,58,669,669,669,true,39,right,congruent,up,nocue
3,s3p28,meditation,1,59,650,650,650,true,37,left,neutral,up,center
3,s3p28,meditation,1,60,854,854,854,true,37,left,congruent,down,center
3,s3p28,meditation,1,61,426,426,426,true,39,right,neutral,up,spatial
3,s3p28,meditation,1,62,531,531,531,true,37,left,congruent,down,double
3,s3p28,meditation,1,63,629,629,629,true,39,right,incongruent,up,double
3,s3p28,meditation,1,64,382,382,382,true,39,right,congruent,up,double
3,s3p28,meditation,1,65,635,635,635,true,37,left,neutral,down,center
3,s3p28,meditation,1,66,528,528,528,true,39,right,neutral,up,double
3,s3p28,meditation,1,67,359,359,359,true,39,right,neutral,down,center
3,s3p28,meditation,1,68,639,639,639,true,37,left,neutral,up,nocue
3,s3p28,meditation,1,69,504,504,504,true,39,right,neutral,up,nocue
3,s3p28,meditation,1,70,607,607,607,true,39,right,congruent,up,center
3,s3p28,meditation,1,71,396,396,396,true,39,right,neutral,down,spatial
3,s3p28,meditation,1,72,533,533,533,true,39,right,neutral,up,center
3,s3p28,meditation,1,73,889,889,889,true,37,left,congruent,down,spatial
3,s3p28,meditation,1,74,451,451,451,true,37,left,neutral,up,spatial
3,s3p28,meditation,1,75,630,630,630,true,39,right,congruent,down,nocue
3,s3p28,meditation,1,76,598,598,598,true,37,left,incongruent,up,spatial
3,s3p28,meditation,1,77,846,846,846,true,37,left,incongruent,down,nocue
3,s3p28,meditation,1,78,562,562,562,true,39,right,incongruent,up,center
3,s3p28,meditation,1,79,728,728,728,true,37,left,neutral,down,nocue
3,s3p28,meditation,1,80,594,594,594,true,37,left,neutral,down,double
3,s3p28,meditation,1,82,707,707,707,true,37,left,incongruent,up,double
3,s3p28,meditation,1,83,582,582,582,true,39,right,neutral,down,double
3,s3p28,meditation,1,84,651,651,651,true,39,right,congruent,down,spatial
3,s3p28,meditation,1,85,664,664,664,true,37,left,neutral,down,spatial
3,s3p28,meditation,1,86,790,790,790,true,39,right,incongruent,down,spatial
3,s3p28,meditation,1,88,510,510,510,true,37,left,incongruent,up,center
3,s3p28,meditation,1,89,728,728,728,true,37,left,incongruent,down,center
3,s3p28,meditation,1,90,743,743,743,true,37,left,congruent,up,center
3,s3p28,meditation,1,91,670,670,670,true,37,left,incongruent,down,spatial
3,s3p28,meditation,1,92,658,658,658,true,39,right,congruent,down,center
3,s3p28,meditation,1,93,678,678,678,true,39,right,neutral,down,nocue
3,s3p28,meditation,1,94,545,545,545,true,37,left,incongruent,up,nocue
3,s3p28,meditation,1,95,484,484,484,true,39,right,congruent,up,spatial
3,s3p28,meditation,1,96,528,528,528,true,39,right,incongruent,up,spatial
3,s3p28,meditation,1,97,553,553,553,true,39,right,congruent,up,nocue
3,s3p28,meditation,1,98,592,592,592,true,39,right,incongruent,up,double
3,s3p28,meditation,1,99,591,591,591,true,39,right,neutral,up,center
3,s3p28,meditation,1,100,626,626,626,true,37,left,neutral,down,double
3,s3p28,meditation,1,101,512,512,512,true,39,right,incongruent,up,spatial
3,s3p28,meditation,1,103,679,679,679,true,37,left,incongruent,up,double
3,s3p28,meditation,1,104,874,874,874,true,37,left,congruent,up,double
3,s3p28,meditation,1,105,687,687,687,true,37,left,incongruent,up,nocue
3,s3p28,meditation,1,106,653,653,653,true,37,left,neutral,up,nocue
3,s3p28,meditation,1,107,700,700,700,true,39,right,neutral,down,spatial
3,s3p28,meditation,1,108,795,795,795,true,37,left,neutral,down,nocue
3,s3p28,meditation,1,109,570,570,570,true,37,left,neutral,down,center
3,s3p28,meditation,1,110,541,541,541,true,37,left,congruent,down,spatial
3,s3p28,meditation,1,111,883,883,883,true,39,right,incongruent,down,spatial
3,s3p28,meditation,1,112,559,559,559,true,37,left,incongruent,up,spatial
3,s3p28,meditation,1,113,568,568,568,true,37,left,neutral,up,center
3,s3p28,meditation,1,114,711,711,711,true,39,right,neutral,up,double
3,s3p28,meditation,1,115,634,634,634,true,39,right,neutral,down,double
3,s3p28,meditation,1,116,513,513,513,true,37,left,congruent,up,spatial
3,s3p28,meditation,1,117,734,734,734,true,39,right,neutral,up,spatial
3,s3p28,meditation,1,118,821,821,821,true,39,right,neutral,down,nocue
3,s3p28,meditation,1,119,703,703,703,true,37,left,incongruent,down,double
3,s3p28,meditation,1,120,610,610,610,true,39,right,neutral,up,nocue
3,s3p28,meditation,1,121,590,590,590,true,37,left,neutral,up,double
3,s3p28,meditation,1,122,691,691,691,true,37,left,congruent,down,center
3,s3p28,meditation,1,123,610,610,610,true,37,left,congruent,down,double
3,s3p28,meditation,1,124,689,689,689,true,37,left,incongruent,down,center
3,s3p28,meditation,1,125,742,742,742,true,37,left,congruent,down,nocue
3,s3p28,meditation,1,126,846,846,846,true,37,left,incongruent,down,nocue
3,s3p28,meditation,1,127,827,827,827,true,39,right,congruent,down,center
3,s3p28,meditation,1,128,656,656,656,true,39,right,congruent,down,double
3,s3p28,meditation,1,129,621,621,621,true,39,right,congruent,up,center
3,s3p28,meditation,1,130,910,910,910,true,37,left,incongruent,down,spatial
3,s3p28,meditation,1,131,782,782,782,true,39,right,neutral,down,center
3,s3p28,meditation,1,132,961,961,961,true,39,right,incongruent,down,center
3,s3p28,meditation,1,133,597,597,597,true,39,right,congruent,up,spatial
3,s3p28,meditation,1,134,687,687,687,true,39,right,congruent,down,nocue
3,s3p28,meditation,1,135,744,744,744,true,39,right,incongruent,down,double
3,s3p28,meditation,1,136,724,724,724,true,37,left,congruent,up,nocue
