"rt","key_press","block_duration","possible_responses","stim_duration","exp_stage","correct","correct_response","flanker_middle_direction","flanker_type","flanker_location","cue","trial_num","p","t","condition","experience","current","breath","group"
1172,39,1172,"37,39",1172,"test","true",39,"right","incongruent","up","spatial",95,"20","1","Control","Low","High","HIgh","Reading"
926,39,926,"37,39",926,"test","true",39,"right","congruent","down","spatial",96,"20","1","Control","Low","High","HIgh","Reading"
832,37,832,"37,39",832,"test","true",37,"left","incongruent","up","double",98,"20","1","Control","Low","High","HIgh","Reading"
1088,39,1088,"37,39",1088,"test","true",39,"right","incongruent","down","double",99,"20","1","Control","Low","High","HIgh","Reading"
580,39,580,"37,39",580,"test","true",39,"right","neutral","down","center",100,"20","1","Control","Low","High","HIgh","Reading"
1028,37,1028,"37,39",1028,"test","true",37,"left","incongruent","up","center",101,"20","1","Control","Low","High","HIgh","Reading"
782,37,782,"37,39",782,"test","true",37,"left","congruent","up","double",102,"20","1","Control","Low","High","HIgh","Reading"
909,37,909,"37,39",909,"test","true",37,"left","congruent","down","double",103,"20","1","Control","Low","High","HIgh","Reading"
1110,39,1110,"37,39",1110,"test","true",39,"right","neutral","up","nocue",104,"20","1","Control","Low","High","HIgh","Reading"
1041,39,1041,"37,39",1041,"test","true",39,"right","incongruent","up","double",105,"20","1","Control","Low","High","HIgh","Reading"
975,39,975,"37,39",975,"test","true",39,"right","neutral","down","spatial",106,"20","1","Control","Low","High","HIgh","Reading"
857,37,857,"37,39",857,"test","true",37,"left","congruent","down","spatial",107,"20","1","Control","Low","High","HIgh","Reading"
1026,39,1026,"37,39",1026,"test","true",39,"right","congruent","down","nocue",108,"20","1","Control","Low","High","HIgh","Reading"
979,37,979,"37,39",979,"test","true",37,"left","incongruent","down","nocue",109,"20","1","Control","Low","High","HIgh","Reading"
942,39,942,"37,39",942,"test","true",39,"right","incongruent","down","spatial",110,"20","1","Control","Low","High","HIgh","Reading"
1123,39,1123,"37,39",1123,"test","true",39,"right","incongruent","down","center",111,"20","1","Control","Low","High","HIgh","Reading"
995,37,995,"37,39",995,"test","true",37,"left","congruent","up","center",112,"20","1","Control","Low","High","HIgh","Reading"
923,39,923,"37,39",923,"test","true",39,"right","neutral","up","center",113,"20","1","Control","Low","High","HIgh","Reading"
1119,39,1119,"37,39",1119,"test","true",39,"right","neutral","up","double",114,"20","1","Control","Low","High","HIgh","Reading"
875,37,875,"37,39",875,"test","true",37,"left","neutral","down","double",115,"20","1","Control","Low","High","HIgh","Reading"
1075,39,1075,"37,39",1075,"test","true",39,"right","incongruent","up","center",116,"20","1","Control","Low","High","HIgh","Reading"
900,37,900,"37,39",900,"test","true",37,"left","incongruent","up","spatial",117,"20","1","Control","Low","High","HIgh","Reading"
984,39,984,"37,39",984,"test","true",39,"right","congruent","down","spatial",118,"20","1","Control","Low","High","HIgh","Reading"
811,39,811,"37,39",811,"test","true",39,"right","neutral","down","double",119,"20","1","Control","Low","High","HIgh","Reading"
890,37,890,"37,39",890,"test","true",37,"left","neutral","up","spatial",120,"20","1","Control","Low","High","HIgh","Reading"
1000,39,1000,"37,39",1000,"test","true",39,"right","congruent","up","spatial",121,"20","1","Control","Low","High","HIgh","Reading"
814,37,814,"37,39",814,"test","true",37,"left","incongruent","down","spatial",122,"20","1","Control","Low","High","HIgh","Reading"
1086,39,1086,"37,39",1086,"test","true",39,"right","congruent","up","nocue",123,"20","1","Control","Low","High","HIgh","Reading"
1087,37,1087,"37,39",1087,"test","true",37,"left","neutral","down","center",124,"20","1","Control","Low","High","HIgh","Reading"
925,37,925,"37,39",925,"test","true",37,"left","incongruent","down","center",125,"20","1","Control","Low","High","HIgh","Reading"
937,39,937,"37,39",937,"test","true",39,"right","incongruent","up","nocue",126,"20","1","Control","Low","High","HIgh","Reading"
1021,39,1021,"37,39",1021,"test","true",39,"right","congruent","up","double",127,"20","1","Control","Low","High","HIgh","Reading"
921,37,921,"37,39",921,"test","true",37,"left","congruent","down","center",128,"20","1","Control","Low","High","HIgh","Reading"
842,39,842,"37,39",842,"test","true",39,"right","neutral","up","spatial",129,"20","1","Control","Low","High","HIgh","Reading"
1267,39,1267,"37,39",1267,"test","true",39,"right","congruent","down","double",130,"20","1","Control","Low","High","HIgh","Reading"
1028,37,1028,"37,39",1028,"test","true",37,"left","neutral","down","nocue",131,"20","1","Control","Low","High","HIgh","Reading"
895,37,895,"37,39",895,"test","true",37,"left","congruent","down","nocue",132,"20","1","Control","Low","High","HIgh","Reading"
913,37,913,"37,39",913,"test","true",37,"left","neutral","up","nocue",133,"20","1","Control","Low","High","HIgh","Reading"
971,37,971,"37,39",971,"test","true",37,"left","incongruent","up","nocue",134,"20","1","Control","Low","High","HIgh","Reading"
861,39,861,"37,39",861,"test","true",39,"right","neutral","down","nocue",135,"20","1","Control","Low","High","HIgh","Reading"
1214,39,1214,"37,39",1214,"test","true",39,"right","incongruent","up","spatial",136,"20","1","Control","Low","High","HIgh","Reading"
818,37,818,"37,39",818,"test","true",37,"left","incongruent","down","double",137,"20","1","Control","Low","High","HIgh","Reading"
1059,37,1059,"37,39",1059,"test","true",37,"left","neutral","up","double",138,"20","1","Control","Low","High","HIgh","Reading"
808,37,808,"37,39",808,"test","true",37,"left","neutral","down","spatial",139,"20","1","Control","Low","High","HIgh","Reading"
864,37,864,"37,39",864,"test","true",37,"left","congruent","up","nocue",140,"20","1","Control","Low","High","HIgh","Reading"
1055,39,1055,"37,39",1055,"test","true",39,"right","congruent","down","center",141,"20","1","Control","Low","High","HIgh","Reading"
919,39,919,"37,39",919,"test","true",39,"right","congruent","up","center",142,"20","1","Control","Low","High","HIgh","Reading"
860,37,860,"37,39",860,"test","true",37,"left","neutral","up","center",143,"20","1","Control","Low","High","HIgh","Reading"
759,37,759,"37,39",759,"test","true",37,"left","congruent","up","spatial",144,"20","1","Control","Low","High","HIgh","Reading"
735,37,735,"37,39",735,"test","true",37,"left","incongruent","down","nocue",2,"20","2","Control","Low","High","HIgh","Reading"
902,39,902,"37,39",902,"test","true",39,"right","neutral","down","center",3,"20","2","Control","Low","High","HIgh","Reading"
856,39,856,"37,39",856,"test","true",39,"right","incongruent","down","center",4,"20","2","Control","Low","High","HIgh","Reading"
957,39,957,"37,39",957,"test","true",39,"right","incongruent","up","double",5,"20","2","Control","Low","High","HIgh","Reading"
707,39,707,"37,39",707,"test","true",39,"right","neutral","up","spatial",6,"20","2","Control","Low","High","HIgh","Reading"
737,39,737,"37,39",737,"test","true",39,"right","neutral","up","double",7,"20","2","Control","Low","High","HIgh","Reading"
706,37,706,"37,39",706,"test","true",37,"left","neutral","up","nocue",8,"20","2","Control","Low","High","HIgh","Reading"
675,37,675,"37,39",675,"test","true",37,"left","incongruent","up","center",9,"20","2","Control","Low","High","HIgh","Reading"
576,37,576,"37,39",576,"test","true",37,"left","congruent","up","double",10,"20","2","Control","Low","High","HIgh","Reading"
998,39,998,"37,39",998,"test","true",39,"right","incongruent","down","spatial",11,"20","2","Control","Low","High","HIgh","Reading"
605,37,605,"37,39",605,"test","true",37,"left","neutral","down","double",12,"20","2","Control","Low","High","HIgh","Reading"
681,39,681,"37,39",681,"test","true",39,"right","incongruent","up","spatial",13,"20","2","Control","Low","High","HIgh","Reading"
574,37,574,"37,39",574,"test","true",37,"left","congruent","up","nocue",14,"20","2","Control","Low","High","HIgh","Reading"
538,37,538,"37,39",538,"test","true",37,"left","congruent","up","center",15,"20","2","Control","Low","High","HIgh","Reading"
815,37,815,"37,39",815,"test","true",37,"left","incongruent","down","double",16,"20","2","Control","Low","High","HIgh","Reading"
549,37,549,"37,39",549,"test","true",37,"left","neutral","down","center",17,"20","2","Control","Low","High","HIgh","Reading"
541,37,541,"37,39",541,"test","true",37,"left","neutral","down","nocue",18,"20","2","Control","Low","High","HIgh","Reading"
738,37,738,"37,39",738,"test","true",37,"left","incongruent","up","nocue",19,"20","2","Control","Low","High","HIgh","Reading"
638,37,638,"37,39",638,"test","true",37,"left","congruent","down","double",20,"20","2","Control","Low","High","HIgh","Reading"
514,37,514,"37,39",514,"test","true",37,"left","neutral","down","spatial",21,"20","2","Control","Low","High","HIgh","Reading"
601,39,601,"37,39",601,"test","true",39,"right","congruent","up","spatial",22,"20","2","Control","Low","High","HIgh","Reading"
635,39,635,"37,39",635,"test","true",39,"right","congruent","down","double",24,"20","2","Control","Low","High","HIgh","Reading"
580,37,580,"37,39",580,"test","true",37,"left","congruent","down","nocue",25,"20","2","Control","Low","High","HIgh","Reading"
742,39,742,"37,39",742,"test","true",39,"right","congruent","up","nocue",26,"20","2","Control","Low","High","HIgh","Reading"
544,37,544,"37,39",544,"test","true",37,"left","incongruent","down","spatial",27,"20","2","Control","Low","High","HIgh","Reading"
502,37,502,"37,39",502,"test","true",37,"left","congruent","down","spatial",28,"20","2","Control","Low","High","HIgh","Reading"
805,37,805,"37,39",805,"test","true",37,"left","neutral","up","double",29,"20","2","Control","Low","High","HIgh","Reading"
813,37,813,"37,39",813,"test","true",37,"left","neutral","up","spatial",30,"20","2","Control","Low","High","HIgh","Reading"
745,39,745,"37,39",745,"test","true",39,"right","incongruent","up","center",31,"20","2","Control","Low","High","HIgh","Reading"
708,39,708,"37,39",708,"test","true",39,"right","congruent","down","spatial",32,"20","2","Control","Low","High","HIgh","Reading"
876,39,876,"37,39",876,"test","true",39,"right","neutral","up","center",33,"20","2","Control","Low","High","HIgh","Reading"
660,37,660,"37,39",660,"test","true",37,"left","neutral","up","center",34,"20","2","Control","Low","High","HIgh","Reading"
775,39,775,"37,39",775,"test","true",39,"right","congruent","down","nocue",35,"20","2","Control","Low","High","HIgh","Reading"
968,39,968,"37,39",968,"test","true",39,"right","incongruent","up","nocue",36,"20","2","Control","Low","High","HIgh","Reading"
657,39,657,"37,39",657,"test","true",39,"right","neutral","up","nocue",37,"20","2","Control","Low","High","HIgh","Reading"
698,37,698,"37,39",698,"test","true",37,"left","incongruent","down","center",38,"20","2","Control","Low","High","HIgh","Reading"
644,39,644,"37,39",644,"test","true",39,"right","congruent","up","center",39,"20","2","Control","Low","High","HIgh","Reading"
729,39,729,"37,39",729,"test","true",39,"right","congruent","up","double",40,"20","2","Control","Low","High","HIgh","Reading"
543,37,543,"37,39",543,"test","true",37,"left","incongruent","up","double",41,"20","2","Control","Low","High","HIgh","Reading"
651,39,651,"37,39",651,"test","true",39,"right","neutral","down","double",42,"20","2","Control","Low","High","HIgh","Reading"
579,37,579,"37,39",579,"test","true",37,"left","congruent","up","spatial",43,"20","2","Control","Low","High","HIgh","Reading"
650,39,650,"37,39",650,"test","true",39,"right","congruent","down","center",44,"20","2","Control","Low","High","HIgh","Reading"
604,39,604,"37,39",604,"test","true",39,"right","neutral","down","nocue",45,"20","2","Control","Low","High","HIgh","Reading"
642,37,642,"37,39",642,"test","true",37,"left","incongruent","up","spatial",46,"20","2","Control","Low","High","HIgh","Reading"
713,37,713,"37,39",713,"test","true",37,"left","congruent","down","center",47,"20","2","Control","Low","High","HIgh","Reading"
542,39,542,"37,39",542,"test","true",39,"right","neutral","down","spatial",48,"20","2","Control","Low","High","HIgh","Reading"
706,37,706,"37,39",706,"test","true",37,"left","incongruent","down","double",49,"20","2","Control","Low","High","HIgh","Reading"
770,37,770,"37,39",770,"test","true",37,"left","incongruent","up","nocue",50,"20","2","Control","Low","High","HIgh","Reading"
716,39,716,"37,39",716,"test","true",39,"right","neutral","up","double",51,"20","2","Control","Low","High","HIgh","Reading"
711,37,711,"37,39",711,"test","true",37,"left","incongruent","down","spatial",52,"20","2","Control","Low","High","HIgh","Reading"
681,39,681,"37,39",681,"test","true",39,"right","neutral","up","center",53,"20","2","Control","Low","High","HIgh","Reading"
678,39,678,"37,39",678,"test","true",39,"right","congruent","up","spatial",54,"20","2","Control","Low","High","HIgh","Reading"
639,37,639,"37,39",639,"test","true",37,"left","congruent","down","nocue",55,"20","2","Control","Low","High","HIgh","Reading"
734,37,734,"37,39",734,"test","true",37,"left","incongruent","up","center",56,"20","2","Control","Low","High","HIgh","Reading"
786,39,786,"37,39",786,"test","true",39,"right","congruent","down","nocue",57,"20","2","Control","Low","High","HIgh","Reading"
916,37,916,"37,39",916,"test","true",37,"left","congruent","up","nocue",58,"20","2","Control","Low","High","HIgh","Reading"
625,39,625,"37,39",625,"test","true",39,"right","incongruent","up","center",59,"20","2","Control","Low","High","HIgh","Reading"
604,39,604,"37,39",604,"test","true",39,"right","congruent","down","double",60,"20","2","Control","Low","High","HIgh","Reading"
549,37,549,"37,39",549,"test","true",37,"left","neutral","down","spatial",61,"20","2","Control","Low","High","HIgh","Reading"
652,37,652,"37,39",652,"test","true",37,"left","congruent","down","double",62,"20","2","Control","Low","High","HIgh","Reading"
725,39,725,"37,39",725,"test","true",39,"right","neutral","up","nocue",63,"20","2","Control","Low","High","HIgh","Reading"
924,37,924,"37,39",924,"test","true",37,"left","neutral","up","nocue",64,"20","2","Control","Low","High","HIgh","Reading"
676,39,676,"37,39",676,"test","true",39,"right","neutral","down","nocue",65,"20","2","Control","Low","High","HIgh","Reading"
639,37,639,"37,39",639,"test","true",37,"left","neutral","up","center",66,"20","2","Control","Low","High","HIgh","Reading"
